2025-07-23 06:27:52.574 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (0, 5)
2025-07-23 06:35:22.373 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:35:22.374 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (6, 0)
2025-07-23 06:35:22.916 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'The model `mistral-saba-24b` requires terms acceptance. Please have the org admin accept the terms at https://console.groq.com/playground?model=mistral-saba-24b', 'type': 'invalid_request_error', 'code': 'model_terms_required'}}
2025-07-23 06:35:22.917 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:35:59.325 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (0, 5)
2025-07-23 06:36:00.379 | INFO     | langgraph_new:_parse_navigation_actions:466 - LLM Spatial Analysis: Sensor data indicates clear surroundings in all directions. The map remains unchanged, with the goal still 5 cells ahead. No obstacles are currently blocking the path.
2025-07-23 06:36:00.379 | INFO     | langgraph_new:_parse_navigation_actions:468 - LLM Strategy: Move forward to gather more map information and advance toward the goal.
2025-07-23 06:36:00.379 | INFO     | langgraph_new:navigate_step:129 - Generated action: {'next_waypoint': (0, 2), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 2}
2025-07-23 06:36:00.380 | INFO     | langgraph_new:execute_action:549 - Robot moved 2 cells to (0, 2)
2025-07-23 06:36:01.483 | INFO     | langgraph_new:_parse_navigation_actions:466 - LLM Spatial Analysis: Sensor data indicates clear surroundings in all directions. The right sensor reading is slightly shorter, but still clear.
2025-07-23 06:36:01.484 | INFO     | langgraph_new:_parse_navigation_actions:468 - LLM Strategy: Move forward to gather more map information and advance toward the goal.
2025-07-23 06:36:01.484 | INFO     | langgraph_new:navigate_step:129 - Generated action: {'next_waypoint': (0, 5), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 3}
2025-07-23 06:36:01.484 | INFO     | langgraph_new:execute_action:549 - Robot moved 3 cells to (0, 5)
2025-07-23 06:36:01.485 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (0, 4)
2025-07-23 06:36:02.583 | INFO     | langgraph_new:_parse_navigation_actions:466 - LLM Spatial Analysis: Sensor data indicates clear paths in front and left, but an obstacle is detected 60cm to the right. The current map shows the goal is 4 cells up, and there are no obstacles blocking the current path.
2025-07-23 06:36:02.583 | INFO     | langgraph_new:_parse_navigation_actions:468 - LLM Strategy: Move forward to gather more map information and advance toward the goal.
2025-07-23 06:36:02.584 | INFO     | langgraph_new:navigate_step:129 - Generated action: {'next_waypoint': (0, 2), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 2}
2025-07-23 06:36:02.584 | INFO     | langgraph_new:execute_action:549 - Robot moved 2 cells to (0, 2)
2025-07-23 06:36:02.585 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (6, 0)
2025-07-23 06:36:03.577 | INFO     | langgraph_new:_parse_navigation_actions:466 - LLM Spatial Analysis: Sensor data indicates clear surroundings in all directions. The map shows a clear path to the goal.
2025-07-23 06:36:03.577 | INFO     | langgraph_new:_parse_navigation_actions:468 - LLM Strategy: Move forward to gather more map information and advance toward the goal.
2025-07-23 06:36:03.577 | INFO     | langgraph_new:navigate_step:129 - Generated action: {'next_waypoint': (0, 3), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 3}
2025-07-23 06:36:03.578 | INFO     | langgraph_new:execute_action:549 - Robot moved 3 cells to (0, 3)
2025-07-23 06:36:04.013 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5725, Requested 1128. Please try again in 8.529999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:36:04.014 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:36:04.014 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (0, -3)
2025-07-23 06:36:04.379 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5689, Requested 1096. Please try again in 7.849s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:36:04.379 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:36:04.380 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (3, 0)
2025-07-23 06:36:04.739 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5654, Requested 1103. Please try again in 7.564s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:36:04.739 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:36:04.740 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (4, 0)
2025-07-23 06:36:05.080 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5619, Requested 1103. Please try again in 7.216s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:36:05.081 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:36:05.081 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (5, 5)
2025-07-23 06:36:05.408 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5586, Requested 1120. Please try again in 7.059s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:36:05.408 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:36:05.409 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (8, 8)
2025-07-23 06:36:05.763 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5551, Requested 1140. Please try again in 6.905s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:36:05.763 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:36:05.764 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (2, 2)
2025-07-23 06:36:06.085 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5518, Requested 1107. Please try again in 6.247999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:36:06.086 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:36:06.087 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (6, 0)
2025-07-23 06:36:06.403 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5487, Requested 1098. Please try again in 5.841s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:36:06.404 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:37:35.388 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (0, 5)
2025-07-23 06:37:36.456 | INFO     | langgraph_new:_parse_navigation_actions:466 - LLM Spatial Analysis: Sensor data indicates clear surroundings in all directions. No obstacles detected.
2025-07-23 06:37:36.456 | INFO     | langgraph_new:_parse_navigation_actions:468 - LLM Strategy: Move forward to gather more map information and advance toward the goal.
2025-07-23 06:37:36.456 | INFO     | langgraph_new:navigate_step:129 - Generated action: {'next_waypoint': (0, 3), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 3}
2025-07-23 06:37:36.457 | INFO     | langgraph_new:execute_action:549 - Robot moved 3 cells to (0, 3)
2025-07-23 06:37:37.615 | INFO     | langgraph_new:_parse_navigation_actions:466 - LLM Spatial Analysis: Sensor data indicates clear surroundings with no immediate obstacles. The right sensor reading is slightly shorter, but still clear.
2025-07-23 06:37:37.615 | INFO     | langgraph_new:_parse_navigation_actions:468 - LLM Strategy: Move forward to gather more map information and advance toward the goal.
2025-07-23 06:37:37.616 | INFO     | langgraph_new:navigate_step:129 - Generated action: {'next_waypoint': (0, 5), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 2}
2025-07-23 06:37:37.616 | INFO     | langgraph_new:execute_action:549 - Robot moved 2 cells to (0, 5)
2025-07-23 06:37:37.617 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (0, 4)
2025-07-23 06:37:38.898 | INFO     | langgraph_new:_parse_navigation_actions:466 - LLM Spatial Analysis: Sensor data indicates clear paths in front and left, but an obstacle is detected 60cm to the right. The current map shows no obstacles in the immediate vicinity, but there may be unknown areas ahead.
2025-07-23 06:37:38.898 | INFO     | langgraph_new:_parse_navigation_actions:468 - LLM Strategy: Move forward to gather more information about the environment and get closer to the goal.
2025-07-23 06:37:38.899 | INFO     | langgraph_new:navigate_step:129 - Generated action: {'next_waypoint': (0, 2), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 2}
2025-07-23 06:37:38.899 | INFO     | langgraph_new:execute_action:549 - Robot moved 2 cells to (0, 2)
2025-07-23 06:37:38.900 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (6, 0)
2025-07-23 06:37:39.930 | INFO     | langgraph_new:_parse_navigation_actions:466 - LLM Spatial Analysis: Sensor data indicates clear surroundings in all directions. The map shows a clear path to the goal.
2025-07-23 06:37:39.931 | INFO     | langgraph_new:_parse_navigation_actions:468 - LLM Strategy: Move forward to gather more map information and advance toward the goal.
2025-07-23 06:37:39.931 | INFO     | langgraph_new:navigate_step:129 - Generated action: {'next_waypoint': (0, 3), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 3}
2025-07-23 06:37:39.931 | INFO     | langgraph_new:execute_action:549 - Robot moved 3 cells to (0, 3)
2025-07-23 06:37:40.356 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5698, Requested 1127. Please try again in 8.244s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:37:40.357 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:37:40.357 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (0, -3)
2025-07-23 06:37:40.723 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5661, Requested 1095. Please try again in 7.558s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:37:40.723 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:37:40.724 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (3, 0)
2025-07-23 06:37:41.085 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5625, Requested 1102. Please try again in 7.265s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:37:41.086 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:37:41.086 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (4, 0)
2025-07-23 06:37:41.442 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5589, Requested 1102. Please try again in 6.907999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:37:41.443 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:37:41.443 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (5, 5)
2025-07-23 06:37:41.769 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5556, Requested 1119. Please try again in 6.749s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:37:41.769 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:37:41.770 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (8, 8)
2025-07-23 06:37:42.171 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5523, Requested 1139. Please try again in 6.62s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:37:42.172 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:37:42.172 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (2, 2)
2025-07-23 06:37:42.490 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5484, Requested 1106. Please try again in 5.897s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:37:42.490 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:37:42.491 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (6, 0)
2025-07-23 06:37:42.809 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama3-70b-8192` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5452, Requested 1097. Please try again in 5.489s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:37:42.810 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:39:24.345 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (0, 5)
2025-07-23 06:39:25.216 | INFO     | langgraph_new:_parse_navigation_actions:466 - LLM Spatial Analysis: The robot is at the starting position (0, 0), facing upward toward the goal at (0, 5). All sensors indicate clear paths in front, left, and right directions.
2025-07-23 06:39:25.216 | INFO     | langgraph_new:_parse_navigation_actions:468 - LLM Strategy: Since the path forward is clear and the goal is directly ahead, the best strategy is to move forward to begin progressing toward the goal while gathering more map information.
2025-07-23 06:39:25.217 | INFO     | langgraph_new:navigate_step:129 - Generated action: {'next_waypoint': (0, 1), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 1}
2025-07-23 06:39:25.217 | INFO     | langgraph_new:execute_action:549 - Robot moved 1 cells to (0, 1)
2025-07-23 06:39:26.202 | INFO     | langgraph_new:_parse_navigation_actions:466 - LLM Spatial Analysis: The robot is at (0, 1) facing UP with a clear path forward and to both sides. The goal is at (0, 5), directly ahead in the same column.
2025-07-23 06:39:26.203 | INFO     | langgraph_new:_parse_navigation_actions:468 - LLM Strategy: Move forward as the path is clear and directly aligns with the goal. This minimizes steps and efficiently progresses toward the target.
2025-07-23 06:39:26.203 | INFO     | langgraph_new:navigate_step:129 - Generated action: {'next_waypoint': (0, 5), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 4}
2025-07-23 06:39:26.203 | INFO     | langgraph_new:execute_action:549 - Robot moved 4 cells to (0, 5)
2025-07-23 06:39:26.204 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (0, 4)
2025-07-23 06:39:27.111 | INFO     | langgraph_new:_parse_navigation_actions:466 - LLM Spatial Analysis: The robot is at the starting position (0, 0) facing UP. The front and left sensors indicate clear paths, while the right sensor detects an obstacle close at 60cm. The goal is located at (0, 4), directly ahead.
2025-07-23 06:39:27.111 | INFO     | langgraph_new:_parse_navigation_actions:468 - LLM Strategy: Since the front path is clear and the goal is directly ahead, the best strategy is to move forward to progress toward the goal while gathering more information about the surrounding area.
2025-07-23 06:39:27.112 | INFO     | langgraph_new:navigate_step:129 - Generated action: {'next_waypoint': (0, 1), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 1}
2025-07-23 06:39:27.112 | INFO     | langgraph_new:execute_action:549 - Robot moved 1 cells to (0, 1)
2025-07-23 06:39:28.096 | INFO     | langgraph_new:_parse_navigation_actions:466 - LLM Spatial Analysis: The robot is at (0, 1) facing UP. The front and left sensors indicate clear paths, while the right sensor detects an obstacle. The goal is at (0, 4), directly ahead.
2025-07-23 06:39:28.096 | INFO     | langgraph_new:_parse_navigation_actions:468 - LLM Strategy: Move forward as the path is clear and directly aligns with the goal. This minimizes steps and avoids unnecessary turns.
2025-07-23 06:39:28.097 | INFO     | langgraph_new:navigate_step:129 - Generated action: {'next_waypoint': (0, 4), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 3}
2025-07-23 06:39:28.097 | INFO     | langgraph_new:execute_action:549 - Robot moved 3 cells to (0, 4)
2025-07-23 06:39:28.097 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (6, 0)
2025-07-23 06:39:28.453 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 6217, Requested 1109. Please try again in 13.261s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:39:28.454 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:39:28.454 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (0, -3)
2025-07-23 06:39:28.770 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 6185, Requested 1095. Please try again in 12.805s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:39:28.770 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:39:28.771 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (3, 0)
2025-07-23 06:39:29.083 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 6154, Requested 1102. Please try again in 12.56s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:39:29.083 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:39:29.084 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (4, 0)
2025-07-23 06:39:29.455 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 6117, Requested 1102. Please try again in 12.193s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:39:29.456 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:39:29.456 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (5, 5)
2025-07-23 06:39:29.809 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 6081, Requested 1119. Please try again in 12.005s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:39:29.810 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:39:29.810 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (8, 8)
2025-07-23 06:39:30.133 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 6049, Requested 1139. Please try again in 11.885s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:39:30.134 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:39:30.134 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (2, 2)
2025-07-23 06:39:30.454 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 6017, Requested 1106. Please try again in 11.23s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:39:30.455 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:39:30.455 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (6, 0)
2025-07-23 06:39:30.775 | ERROR    | langgraph_new:_llm_plan_navigation:285 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per minute (TPM): Limit 6000, Used 5986, Requested 1097. Please try again in 10.822s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-23 06:39:30.775 | ERROR    | langgraph_new:navigate_step:122 - LLM failed to generate navigation plan
2025-07-23 06:43:20.647 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (0, 5)
2025-07-23 06:43:21.497 | INFO     | langgraph_new:_parse_navigation_actions:466 - LLM Spatial Analysis: All sensors indicate clear paths in front, left, and right directions. The robot is at the starting position facing upward, with the goal directly ahead at (0, 5).
2025-07-23 06:43:21.498 | INFO     | langgraph_new:_parse_navigation_actions:468 - LLM Strategy: Move forward to progress toward the goal while gathering more information about the unexplored path.
2025-07-23 06:43:21.498 | INFO     | langgraph_new:navigate_step:129 - Generated action: {'next_waypoint': (0, 5), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 5}
2025-07-23 06:43:21.499 | INFO     | langgraph_new:execute_action:549 - Robot moved 5 cells to (0, 5)
2025-07-23 06:43:21.499 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (0, 4)
2025-07-23 06:43:22.337 | INFO     | langgraph_new:_parse_navigation_actions:466 - LLM Spatial Analysis: The robot is at the starting position (0, 0), facing UP. The front and left sensors indicate clear paths, while the right sensor detects an obstacle close by. The goal is at (0, 4), directly ahead.
2025-07-23 06:43:22.338 | INFO     | langgraph_new:_parse_navigation_actions:468 - LLM Strategy: Move forward to progress toward the goal while confirming the clear path and gathering more information about the surrounding area.
2025-07-23 06:43:22.338 | INFO     | langgraph_new:navigate_step:129 - Generated action: {'next_waypoint': (0, 1), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 1}
2025-07-23 06:43:22.338 | INFO     | langgraph_new:execute_action:549 - Robot moved 1 cells to (0, 1)
2025-07-23 06:43:23.347 | INFO     | langgraph_new:_parse_navigation_actions:466 - LLM Spatial Analysis: The robot is currently at (0, 1) facing UP. The front and left sensors indicate clear paths, while the right sensor detects an obstacle. The goal is at (0, 4), directly ahead in the same column.
2025-07-23 06:43:23.348 | INFO     | langgraph_new:_parse_navigation_actions:468 - LLM Strategy: Since the path directly toward the goal is clear, the best action is to move forward to gather more information about the unexplored areas and progress toward the goal.
2025-07-23 06:43:23.348 | INFO     | langgraph_new:navigate_step:129 - Generated action: {'next_waypoint': (0, 4), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 3}
2025-07-23 06:43:23.348 | INFO     | langgraph_new:execute_action:549 - Robot moved 3 cells to (0, 4)
